Total Duration,Total Cost FCFA
127.37493735720255,65615279.60276147
129.94443384293453,65298317.93026809
136.10255841953546,70103767.02395968
158.1161321292058,77450241.94612554
145.80728827065968,70917425.64264728
136.15424299267497,73010356.81648245
131.21286701137004,70836609.37411651
152.37060666537636,72848415.26629889
135.04295647939452,72197508.19768283
174.30848099362618,77372607.87546462
162.7330015982485,77023664.16929251
158.65269574872653,68267767.05824935
126.61215326244361,68468936.22681627
134.8036384198881,66806629.116617166
137.89576184541468,69898853.05123
148.82980273826743,73920138.93956192
140.2362275730923,68927198.90171799
148.2212115706828,74319225.92787063
120.34452030426533,70062982.77326684
118.88990942680104,73275198.39376679
130.68492141729138,79377987.49375959
137.57450423701033,67094514.95811073
130.70608062876724,72928400.53556038
107.51807157308758,62018446.216863886
151.30820539132256,66797538.52198425
116.08263389612407,78738438.66496563
165.93908632954597,68732936.2353604
157.73584179796737,66381957.230785176
134.17255832822977,75082368.11468938
174.93528531585295,67535852.1951029
146.75601820565117,69850207.8820493
132.61126016575275,69386117.92491953
133.3953186829916,69459973.78509948
146.28450745203665,69934021.08349699
164.49137486855966,66346805.1025997
134.5355089879622,76090999.9086233
128.53340076084262,78647910.05704477
134.59892904238762,74503405.63111602
149.05337961160828,79059667.60988256
114.72926968428675,75515946.28394756
125.90918092356341,65518517.894794665
140.44623506347432,69176460.3403848
147.21579491213592,69426613.93646683
131.95103203894814,66661465.79716284
151.01874598026254,67553353.42370136
143.54036105614503,66086712.636651345
154.7646760314258,74451538.63587917
148.4609247443517,72578755.57781719
145.79830569219106,86052964.02870579
109.61917182302159,70983761.25504957
101.26011538136159,64354757.491209894
150.1862648579439,64681766.3232578
154.34939238043856,70721093.29958268
136.26293483199112,75650649.74249892
135.80673971541418,66029839.901124224
113.36143129332302,63716728.39880803
155.80406170609757,77116991.16769134
150.42293969265668,77283660.52662297
135.1742099396505,68187284.17209189
154.70445884143803,71260538.07048486
137.3627351594713,66171286.84058232
134.5839592593644,74910840.26411119
147.0830889940144,80665648.04404537
166.35786108955898,69147388.87803444
161.422642423712,76114012.63119897
148.41017133347327,72278542.39131513
153.50547735813356,69566827.48240462
139.8888328016255,69951165.70605889
121.29583305989003,60929029.15405501
135.10509045573733,70955170.85182999
134.86548419140135,72811077.23960741
171.0347571731969,65622034.50041132
166.8147936330165,78057271.83674742
164.71712140809063,73579354.17134161
133.54920062923625,74427849.19033358
152.11308508087143,69649310.62645479
115.44576292933702,69556020.31019664
116.0545979096686,76807649.24619025
133.10687977006543,75462843.80588576
140.11774754556495,65604951.85020046
127.55779340071132,69261296.78152506
116.17395627313321,61966762.152698874
177.75671398384318,76553472.79407446
144.76001055418413,70987798.01718745
174.6511903670702,70191461.71025933
96.22792293000543,76269682.44825178
131.5532663622297,69310461.63256472
128.18583280399582,80190161.69553806
149.95574351078503,85182172.41429469
127.26140666910095,57492455.23718724
136.6715982440708,70156470.44516775
135.15057282989355,70154560.38622834
159.198657394653,75303979.00686663
128.39080877781856,73069179.26363134
110.59077419232582,75014104.88962871
148.44697071982736,76047728.75576037
127.3899227033161,61911825.47205016
134.65157565582172,68853489.45220456
144.1623500584929,63152807.11628441
122.64230914691318,73808137.27853963
113.50737762643958,73408657.84023662
115.72480075886511,69359949.54229161
148.97209103806964,64343925.65681742
136.70652126811356,69272662.83992918
122.45614788001107,73369565.33231208
153.50847657459803,71142829.01734842
140.21786972124067,59875727.17658759
138.35757097792782,69420641.13427593
155.28677839568948,68089706.5212335
180.53552454788937,74516560.3169007
115.5741718942202,69839318.90815899
131.80962567974274,80815350.8245274
118.50204409012693,76220152.80817832
123.89011147964285,68740819.9005376
148.99805232026506,66032340.14935896
131.2230958819963,65391521.10093348
154.62954628905896,71026843.20943247
144.54303673079647,67810426.46077858
153.7759843244682,79701301.25136611
145.14096428032926,77448099.414396
153.35093821711914,72188094.00747095
130.07647866762633,65719485.92869975
146.8486603629026,68948680.6789236
121.27221556370581,74529158.65748723
124.98372007237494,69091665.73543236
127.65710679821966,74592824.89883728
127.28911927602549,54629976.72205207
122.41783975859967,59361002.3789095
126.84303954428205,75535496.82074867
175.32287619200042,70681220.1162521
144.21202412442435,66245977.07495267
138.84968334195037,79489138.86018738
127.46921161537301,74742435.04489608
131.90515415040505,71207487.50373366
155.21329583575326,68271940.71541652
137.39128734504757,60068914.92836616
108.43075760446109,82229406.94572031
118.07776355949798,73231031.06167395
120.98617943151717,73566852.95863394
137.09356976275828,70326420.25942701
144.84400518373764,78824827.6205645
148.48237139058403,68599976.61060876
119.31984937543422,70506810.32699068
117.47411619364836,69886369.30154185
177.8688729025214,78982172.4500881
147.64043815944623,73119146.93792006
103.6162287683265,79415268.04444446
144.38985866407742,62791837.04066319
121.9789567367779,69958953.31645082
162.23181088444764,75564235.11774051
154.4918191676275,83596683.86414157
95.66750122545362,75637440.49531409
157.48063724274135,73612943.87644373
130.45444807970287,74928676.63873723
134.84609782270905,72562155.22291373
94.81622552989562,77838648.60776491
160.04747691184673,76101152.39754085
160.42632682096945,69179225.86482757
126.79017743470281,69009337.98241991
154.3669698227925,69464418.89890258
145.75725802638325,72209842.0206986
172.1685745036265,81788500.86920835
138.827500811572,65667749.51901905
170.86554305029213,71266636.07970197
149.0440746155022,69014204.96538113
116.25351237423178,72178267.23886141
151.17184748278063,72440792.68836008
127.07839579853082,65847852.66623167
168.200591489756,65043141.29182579
96.6063936066884,79989291.11639835
142.79118983330338,72140499.3303205
137.03355489110518,71821800.91852337
108.62410150767622,72672217.52520552
131.17401906575094,70939304.40844366
132.26747015192865,78871384.46164729
123.81833816861032,79177314.34266074
154.3094036805277,78700585.30927624
129.5450956487738,68410491.99397892
147.7035089243539,79763099.86358792
150.58092087632554,70219952.04333672
190.99657044911567,73442471.84578475
146.05257126460234,70878851.76929897
118.40511856132977,65782040.88285457
153.98128712532088,69291529.90234569
167.2561236271649,69349951.2240726
128.07372108236774,70008810.38324739
128.08987348006883,76966957.6235698
156.91754948435988,71343145.75781196
139.51560289186284,75550412.21409318
130.4281298813276,67466548.54383905
130.49817143539548,63035240.44705811
146.27180708711157,77015500.90027118
131.67755228111926,70049820.14328213
136.10790935390295,72138801.12980303
153.56855263286795,65372116.03477817
142.5590284268095,71807969.08216529
139.0483273206015,74761138.04460967
168.98820664069564,61535317.0299461
115.72079784142154,62849037.28416669
148.55407184062565,62219792.51870927
104.66158619106412,67094647.031386025
144.96940523503736,78604949.71955974
157.9125545528246,64576198.97583938
172.51604296104938,78033731.40356874
115.30446326305884,69453912.43674667
166.72710070442923,76755618.82091904
128.48893863072186,71964651.4551593
142.43986178544495,70884962.50701874
172.51307611344097,72149580.28767365
158.17242676535363,63770347.093793795
125.14559999242096,69617330.10262205
112.38050016992702,86232040.85803382
150.36822025190284,79999874.90701234
125.76525289026098,66575004.59977419
113.3052268511647,68295032.98660347
132.99896432861485,75483435.21116899
170.9009394019532,79974751.76168697
126.3452933204858,71602383.20126148
136.70489334019905,75096198.62154834
141.0632959705126,76501753.95050679
140.63449044410757,69566307.51593924
166.09255683458898,70025168.51876104
123.23376586515847,67458254.60432617
139.76485720883008,78143622.62210122
158.12760948388666,64354617.518320456
127.51733201403292,65440619.66390832
131.96218716716584,73230011.41657941
142.98632871967789,65512177.247785516
126.57025701315035,73835312.13168418
145.35126506472477,84640391.13773856
118.31862198759914,70653257.82065962
139.35158529849986,70972282.851477
135.99372589268722,76650372.86491686
149.45644294636023,64719388.90287817
150.88044325722544,60181733.79566576
163.08925518108896,71572522.75487542
121.96083227540187,70780852.9312864
136.48844816416488,72330095.29865049
130.33578881385625,71537713.43938093
142.7323994870161,70720177.20248787
164.039224312447,64478306.60931286
137.8334062268328,76174424.87722492
152.50055151449627,73213824.42477
141.58178591164028,72216045.74217702
159.89178389797115,64571228.61927101
115.73755188438638,77689390.67777358
133.86423439733974,70804722.84146239
108.00811356537793,72761057.92381689
158.94333622480298,75609681.14810947
119.00610938003959,81676989.46020725
152.7189184851187,71596044.87899968
127.29330011946213,64186292.16153177
152.27038576480075,68112971.13695711
130.76678628431122,72350269.58962601
109.29347364587368,71373254.38280651
181.49640245669468,77122322.45400016
124.4829463228379,75399564.66845334
125.59796863782802,73444134.78478165
147.64594026332023,67410212.43531968
93.00773199649655,76620292.59643301
120.76193260976461,62596501.87095255
156.35661669564323,70270713.60824074
145.66473133511448,69206749.97761375
153.3625837467452,71019962.87857829
129.50034482998367,70276288.08565249
146.30622174551237,72384211.19633363
155.6359685818747,70022420.5923102
122.85765471355715,75865456.366236
136.59315242311425,70776386.02794787
163.96801158989172,67548289.06656909
137.2851239712092,85839143.58053577
120.00242971130841,70552064.13582906
133.3138724573589,74051233.04449308
142.85080548105415,70647957.08130734
123.90771265019922,82207001.83734244
162.57025416137023,66244964.03008779
146.61032700588441,63520507.15116297
128.0337964445034,64374530.177797064
166.01922641231832,67402979.91596755
133.7743629171122,63073978.978197284
125.9966585285452,72143618.61476701
124.23962153289281,69915126.03837053
142.63981367638806,72905909.45717692
153.89367872977112,75485707.41776806
169.61477973561958,69615026.82577865
140.66378117745487,76528223.53153978
128.52488339138714,72740554.5639768
120.39331477618632,73144214.28725159
163.9581026543809,80571175.80317664
143.6175781116172,57618150.95355491
160.84784981492248,60430882.6484228
123.59350342109369,72071718.38361299
150.53750745568564,68773934.88769148
141.55862156604869,68166535.0090786
143.64978735447173,67389965.28943273
148.1045606152881,75911063.52846932
140.52783218922875,70256264.30987598
127.74861214340898,81039988.47532657
117.22051035964466,72858280.18360676
151.5713357650996,72044218.92180523
128.09282899163682,68072930.89428215
144.5000301151067,72130443.41276252
161.05934467326975,74609475.75092179
119.32747340441617,65668347.19613035
114.008928461925,69246028.05595915
171.49783415979053,71570023.20840363
144.30279328310598,79391989.08037214
118.56439212681525,66772909.91256745
174.1352557135017,80909488.50717458
158.8487255930956,82276334.16533644
160.2004045245943,68654158.79164717
153.36731155384362,62668123.75164228
141.13199217443753,67853699.10669518
128.3326556146664,61030655.58269217
114.33266600134725,71910839.43836926
136.12550116444478,73908625.43470465
172.21395972712313,67322363.38223939
116.97107015075436,69570334.73322505
132.99271289354525,64484696.8567834
120.33264312077358,79447596.64899176
139.8865505345092,72204733.72750643
88.03772912417077,75673807.6282673
131.98557565726176,61726030.80161569
122.36785472012124,68416977.01763672
144.73446543326736,65470558.743007064
114.79719920806633,67569948.10223724
136.26131407364778,67068443.75009609
125.33810583921894,76605172.71832938
134.37466776849305,67546613.28903176
117.63340966675975,67662985.35973373
130.34137258347835,59138166.69808974
176.3473216084459,80936678.45055519
160.78448671531572,73548795.267562
104.0046936980005,68470935.94361304
81.65927595344807,70842772.68126021
104.99003061025893,75918760.93329874
159.78719162493806,63953108.25190943
132.01975878699395,73715751.50764312
148.43921316794282,67947424.58700685
107.68402420574819,67731395.64445473
146.19627403242126,70295026.37405913
147.15874835638877,63624476.08534135
167.31166695311526,66999263.11537884
159.21072263820355,73351922.61502975
144.7251626220058,72596391.61572003
151.7750945281805,67565323.20378226
137.33907242360007,62609511.40730567
146.25244590357548,73304960.71871212
140.64925671296027,60613729.70732606
144.228999247427,68922474.46671726
118.85847066679038,72117075.84644864
137.5500303698036,79542245.99817505
152.03096245157866,63458548.77532131
125.53900896977443,77855174.58141729
177.5606579121257,70603761.89558375
116.78367030174532,62729819.08636794
134.46702934973902,69396798.88409515
154.25299912677502,72863490.74381351
141.05731154509854,70350356.66527978
154.94947131466793,76934963.71821044
133.2400959007939,74905825.43087488
106.87441466035455,67706301.29187474
105.09893064197968,69391485.89436945
142.32896007345224,67422923.67488123
149.82291132409608,71658208.14952593
160.36391069951634,64506097.37149294
142.75852898939752,68211380.04039349
168.0450617019347,69367613.82447639
141.08254879160089,74912793.96966794
147.91551989671086,74739773.11112553
119.64821751793725,72528539.502119
133.34170765578716,70394794.06516789
137.26074837178857,58547442.2660794
182.47916814804975,62859022.50923072
148.9368587240262,79060143.39860925
118.97393243242165,66789981.448587984
97.22114247640316,70990579.90037876
146.8231232880324,66036897.985164255
147.37954250579367,60240938.35182575
98.89361399418924,75022369.84558527
110.34742955290086,74358592.68620871
125.02577925052326,78020010.05567999
142.88972055662106,74888556.99372016
142.70848754547956,76463224.3500234
143.54029431070325,74302399.32790205
110.93569290622797,70712952.32082525
159.47422137506095,75455541.91587166
150.88531684848127,71013081.63263044
132.1014105308823,69903748.06696288
96.83779787438402,63472229.58769699
99.80669862595117,61945928.364890106
167.68558792644367,68498689.55200778
128.79763641566666,64203365.67813426
146.53919619243382,70136632.95799078
174.17857710493274,69281841.81235813
124.51757637217692,68923738.30138022
157.56509242465847,74130548.31441629
138.05417260917343,74505208.49031277
160.7911483880275,73562598.33365078
134.70365669427343,75407199.3851245
143.63667585172612,64548544.843805045
142.38756353885805,71473897.97597978
152.03139733518861,71367252.41759378
148.31902458527605,68809870.46317948
141.52609089699985,76375831.88091789
114.45082673544252,78534237.62507425
122.04673351713505,70359594.50895041
129.60944477233247,75057605.87716897
131.18855749017578,65093275.86018748
108.55693810783664,75586436.83234839
158.36919636732247,70968828.5946406
143.26082251856502,68830303.86857347
145.10182556447603,75210640.96685101
171.9595293653627,74886769.58778894
135.94495972092602,66755763.34431708
162.07367996514742,74807362.89468692
140.87554402950119,60698612.11337659
136.70743912078504,79392049.6364121
144.68039723304022,76748819.67262498
141.88726388800464,74136576.97700322
111.6392554031137,74069100.72287342
137.17169349025286,80507273.66843723
149.51706163806355,69340764.26554409
186.92986335965716,67630670.46337697
162.05770397364532,72658883.03263655
108.06736987093456,73026403.85367201
155.89814393957744,67625881.30982748
150.7608337295685,68142355.29511425
146.27866496519135,70700993.97219579
127.66950774069394,73158104.39748052
141.74695570507882,72443171.78160979
144.7011949999923,65619628.89971929
144.4227753395252,68962286.14121957
136.18349283104223,60990102.82288305
134.66263161905997,76684486.34862047
171.96775901327626,73810926.68217994
120.01622146268109,66559704.32462701
175.30695924172207,82244958.67068963
140.52047070139642,66016712.376592785
123.48380119494622,71576285.70854491
159.55480068749105,76148850.05308534
155.89234271843011,69057496.26558708
146.17881347694174,75947552.87843508
161.62288965573947,60619814.12268143
154.9062106951879,71308031.19554038
139.05544796159526,76980648.34272653
150.11911845494052,74888455.42307368
135.5952692760801,76345862.94709207
138.80622723215893,64268032.06371621
134.70664188770135,72369853.38213137
131.84353130216965,70741857.50646509
152.46498385833547,77137996.19011556
113.67263036372957,66174521.34508796
140.8516054869091,73133614.0362226
115.08637154230078,64396984.70302403
120.71085348208256,69884361.72453392
135.79850624652295,62906759.547685444
114.89883116360348,77808629.1441623
150.9342570802849,73299913.81409396
153.84353423649017,70354569.81096962
118.05844788092767,67911011.78102687
130.48932489528596,74820228.06826761
176.32898584083472,71409874.55023134
146.0306384406292,69637510.55223654
126.38394122695387,76531135.14970341
141.27648972001396,65447727.484503575
120.36820951808787,66594433.40606331
146.30618924639631,78719388.72678475
165.17169581084414,70723086.86760527
143.3049798438489,73773680.7368687
131.0769347079378,85042083.92876051
140.136182830353,74523926.20261511
136.79930747065,73081521.13097629
134.8894610733103,79811801.7552183
145.7833199605177,75276940.64444023
167.81519127957026,62590169.71938195
127.86815707339163,70322871.44331178
176.23642248489503,61568738.69004681
162.2151396334976,71491830.91869144
127.3601157579507,67802061.81068102
141.16973546025287,75264156.70392005
151.41545146476383,79674110.71511567
158.07629749919647,68942482.13796821
154.9014526739709,69692753.86437526
138.6244181479781,74664688.39357382
138.365499138702,67150530.6395368
148.35399970148444,71003750.25660132
164.78610245484904,80018291.62355027
140.75870142881251,77861417.27364846
148.59151260374284,84500604.76772596
151.71228090686662,71496108.40023322
146.9154460011402,71173073.64376292
135.25362445029015,74032214.01609436
132.44201138018082,86572317.62871145
148.07238502614427,76659088.43806168
158.51058229198523,73500528.78211893
106.78524882673999,81908775.64822382
147.07574903133013,65523699.53397063
157.4122848601166,75417854.09411101
132.78535873559161,70180145.2079023
109.63219844322217,69632270.47507815
165.93169046148182,63288513.94182349
137.09465294228744,74669928.59622918
114.2632911847948,78247899.85604374
127.89828891056081,67249174.79094523
165.26439724668666,70920947.65471555
123.22284160110652,76745451.50675887
129.1905081618347,66401919.48498491
115.59092959814826,77027418.39031504
156.98448199043614,73567927.40488827
158.79750835039434,69232557.17913502
147.33944734142773,75291369.54027216
133.65630625468953,64675103.62341105
122.88690600411351,63180514.371466346
133.94203840131357,76814738.58424285
168.98413785892234,75049254.40567708
131.92564751154768,69045415.64389709
153.16751427341666,73907582.85098928
165.6617615067116,65534159.52856251
172.96845973606358,66306812.26562631
166.32919432941327,69946600.48684072
113.52401903014174,79330957.93065692
148.74535588436737,82001721.14667287
126.89338887062972,61177185.44821304
137.84067942540284,64941558.24349532
121.71310296372873,81739531.13293079
127.17365972287578,66088047.663553536
179.81116561063473,78124863.38121018
141.27689065791995,61081683.71775106
141.41598738426367,63844041.33774045
163.33655811200939,69617595.2609433
144.85330447952825,72656470.22980835
121.21531527507231,66468848.48443268
138.26728752399669,54277242.29083485
129.4381417820452,69017938.31856638
139.45921804125112,64870263.20559999
159.88179921493105,69930253.52781528
169.96291165252669,81513630.32503398
144.22784736738504,65056344.77091118
179.1401536717146,73147404.79243399
183.61380856333918,66423458.9568788
170.7398858825801,73186335.49429485
157.13932778164133,69384383.20543437
120.73189694822642,71406411.77207172
134.71721630135292,78873244.57225083
133.9908862944243,69718171.3239033
152.14426661285827,62945251.7412915
130.8402418896032,72565571.20946035
163.0379697039617,75877173.8790129
124.10044247998098,66428481.04312841
145.6780441956643,74362683.1917764
147.90115530686353,85811336.78189483
163.59198772485283,67755304.76638515
91.2566540969488,75475006.89265372
146.68025304207748,75789483.43473299
190.4396959718128,66600561.501335055
114.30216995650275,82881933.1584313
144.95885682690616,70958214.90254919
100.26449733074288,63001719.53171483
108.9862329326645,86308034.7233045
128.95351610182962,66674534.60581192
158.16760893480148,76834167.15996288
122.56588711010437,73338376.67922013
126.82561038429894,72525377.63833489
125.26208570919307,62255588.14836492
153.98886022519702,76886520.44165097
125.58621857515577,76720134.08575967
120.3642081243225,84355466.33227018
148.9141343605617,64109748.4332029
130.93601240894162,69066360.04205306
108.94840874004974,73879805.58105095
136.12820779658713,69784488.81015357
193.3696030974953,72211459.72050972
121.87295633065102,66073102.17410442
138.3675072110956,66743751.34714482
125.61037262638213,72564336.6055773
162.789985245822,66025166.202067606
135.5740881656452,77561709.697716
131.58618626327524,76893142.12327991
163.55428143223935,62445367.52960839
140.85503027029935,62888223.81485786
114.199339700895,74551763.93123098
157.52907814373833,66501602.31827916
139.3696201820862,77938742.82652466
124.70215539785278,72497989.9240723
160.59789067458817,74223558.89051113
131.86932009641345,81520037.47489543
137.5530566289538,69712520.33576798
147.91822158969188,74442605.29126374
139.1295081466582,66552940.1514744
157.72374194707382,74376691.95853773
151.67826332373437,71623901.39544512
116.1498173240756,74313933.13431408
142.25967574583652,68415299.66441482
125.95918861371753,69604970.17582056
133.69710429126226,67538888.83365145
172.33322304785617,70979404.69972205
133.43046632589017,62442824.55544073
151.02898892517632,72730057.36104284
164.75435570041148,78398464.09031811
138.40367828254807,73636959.58198044
148.21348675319013,72732947.9156167
157.6758197284417,67739438.95511721
111.19279492290336,75079387.47099385
183.37376241161493,74307735.82353355
159.75417437831842,60322896.98306021
150.50907457215501,76202726.04309773
151.25490262198244,62889708.5213912
154.1652984912912,76244986.17759879
137.49368951684775,72421611.88337967
156.8906633334699,75929068.45924036
124.3446069505075,80988382.73108532
132.93872357387238,54639346.7238556
106.07695238548565,78048064.15160623
152.82174684659884,72043916.88314484
149.71511321959096,78087897.76831676
174.78270630944473,68264780.54121651
149.82644971562132,68001005.1031131
135.20711491511568,76796195.88191867
192.08114006866714,73140871.2695502
127.91007222789332,69029786.58719002
136.68623808708688,76711690.23769236
106.38342892510511,71125332.36232242
129.80946410570783,78039160.03483967
119.56349653957908,64146332.93821313
138.42449417514072,74443564.09646659
138.89173987400574,65791390.10320943
132.28795521481183,61887326.6867993
134.1898514486287,65468454.09218554
149.36288121786092,70012801.08302505
144.7263248271731,71533379.45980404
132.3491330568602,77969155.05694857
122.59798442056666,70817823.18086071
148.9453989809055,75063177.35009117
105.68244826462,76252858.1377698
126.31552689493762,74827574.15498386
138.24775613533262,59314007.19580263
150.90678992920314,73303892.61825077
165.33161156640688,62700733.67618162
157.17575495101198,70616510.85267101
127.81675869760284,73018235.26257531
126.7495001972984,67528286.70585462
139.6961524596391,77767233.76560634
144.49916997925044,65623139.205225654
150.52049549627424,72902867.79013145
151.81503918157935,74060604.24038616
135.69434060608475,75127511.7980923
130.43096936921177,70870355.34159805
151.71808553652795,72704675.93015862
136.88439816675503,70665906.81431288
145.99912776965448,69792918.88945977
112.86616024783456,75242892.57330021
120.99596567450848,61703344.24398324
154.8419176229508,65124300.02553122
128.02965531931534,72641504.3971233
155.60839452770568,66681188.27513223
120.8627020627833,70020476.22309226
148.54851873458355,68476562.59700808
141.0484590287943,65804077.9035058
160.004596186526,59351338.11408499
145.4544531319264,76905096.13639915
147.64832502375438,70352656.55330251
136.8239998530142,64986781.903893635
134.4692870122253,70504940.82287456
109.73650440323644,79549391.41318168
145.57250678780073,70273373.31961074
116.78414569502883,69634933.58310841
173.8773319089435,75875275.01276626
150.8669161950194,71866494.36417425
142.31949017483817,67371748.14522865
132.13547959297696,68923210.60575363
164.14734527947078,74922346.74153113
181.30737333799703,68609743.91218165
150.08225850254277,72338162.9420735
129.69782910901915,67913990.39778689
156.13868781737182,77854730.29720616
124.2222767153474,59935424.588215694
118.36699233061731,79881632.09630997
143.71241283687604,69289368.52276836
114.62404149859147,76820024.53964263
147.04419980390716,81108647.07978551
140.52873345536258,72230066.98000906
156.9657846616068,75968079.39663678
143.11101967373304,74198117.65496995
126.99590609276368,70189876.21042016
151.7686905566233,69776178.92238915
152.59927514807265,76303473.40991028
97.14303620505385,73840654.48113413
149.52351871138254,72200484.07099637
111.25658526374258,71345150.32249306
122.76269086872051,73968070.42503618
180.84723108574863,70749258.71475911
133.00008736972075,70330868.71961506
99.96879282914998,74099621.62565097
140.23022662415872,73619599.82535483
154.3855330058221,76454648.62399398
144.47522550771984,83584379.44836056
134.01646759923761,70431732.71782376
134.51836591381806,63415084.85931543
101.48513681540736,70675687.04909186
155.86398230630388,67032882.31445298
149.62286539898193,72070242.55120802
142.304171261184,70612825.94055031
121.43117185571548,73646153.57382268
147.75387429762236,76805095.6075096
132.45772014044155,77179649.47500953
122.69505799413918,60018836.59693132
144.75706901379468,74871032.17469081
167.9235057513828,69545872.55411005
105.67951625350915,68901529.42601533
156.1048790248343,67474055.50951292
119.23949501041228,70433038.51522963
127.46379132514916,69729982.76280674
118.22148331893766,74124467.62440132
143.36133373113026,72823431.2646691
121.77391691681034,70608091.84790541
160.69223059183125,80914448.1724573
115.95007123389638,81891240.27162312
154.0721964570939,71620180.4623171
164.0596309501969,71590371.87168546
142.65450298281286,72050221.20925209
135.9702407271598,68777675.65607157
135.99817266106135,66754384.794309445
127.74100211369098,77353896.67789203
138.97498229551246,74860787.07370034
140.07506737863315,73368402.22665085
157.2595150791798,75003321.74950941
157.43064825414768,70648499.07049124
147.9423562125411,73463563.91215172
148.2168949012197,71320817.97053926
137.84655016633099,75712364.18547423
124.44754478729799,68410221.87617008
131.15845907252995,73731042.66118121
137.30137287435636,68481544.4624465
120.51060703203346,69034413.39602716
139.06263920037256,72916005.32581851
149.6999733499363,82820494.6768643
180.4960014168179,81865497.42226148
139.74537966261647,62252884.59468275
182.82393566918594,72316421.40264075
77.89107035914799,68086226.7686984
150.57525940820838,58170412.88111933
143.3096088289929,67020009.350951165
137.3667233348621,62812354.405828394
126.16532768935575,80797737.67079681
131.9874692132475,80106421.37199464
110.40952372029615,67951123.17150426
160.5121500362367,77864030.67766581
131.08050407638646,68828135.76035157
130.5303622670853,79715678.36372127
133.54945315366564,71031184.14371707
155.59269867699203,74762916.26965308
135.5266587703593,75335028.87044974
106.78581818499113,59164646.76497957
129.08593937392308,69290960.69635618
110.10795820961377,74527492.05002327
138.54696233818098,69847895.14588515
96.06933772520097,70330750.41054529
127.23175359140892,64866010.03785753
139.87239077560727,63680102.79838572
149.5498240384563,63885184.4950528
155.27048333174608,65060008.71325961
161.28654424173627,63828547.46941379
133.97866420011323,75871939.57099661
102.98829894130945,66810680.49388139
135.17258579766826,71264403.17620537
129.06956923441007,63969697.94266948
143.9919544127344,71191551.06785636
96.79751152806485,71244818.87316042
166.05561077024805,69041232.72056857
117.08330874253551,73613648.84359647
157.77009196935595,77371750.83241217
150.6544917946871,77702651.24322174
152.84834364884574,67210289.2457962
180.15750696390208,77730095.83275962
130.57932468344126,66342624.23952092
155.28712443393857,71469275.99367863
154.11834203317503,68623935.12577946
124.32381760700657,79658172.60779944
146.9817420417696,80681354.78670475
141.79308720363989,73628020.87153335
111.4785385913861,65792337.95861058
138.36130836306577,63182770.04189584
126.53299943582252,78352450.2020333
138.1579197756611,68351558.52397625
157.7574239165426,73716751.73605664
132.87886443794264,65669246.068668164
126.25964750880686,73673426.23806861
164.29120309445767,70564945.91910683
100.1727233966998,73421672.74951775
136.42633465670454,70928703.8974019
147.88784246863548,68140838.13288522
127.79187055802326,84623535.10387015
123.95125994309933,72769183.19579673
164.108311666243,72161730.72859493
144.40035578116377,64947260.68851937
119.15473733131692,74352399.15344484
116.755262909301,73289297.97192834
123.04508180384158,76813047.92671506
115.94823675423252,72555238.12077977
148.62054617209907,65447465.994890824
147.28948788016106,71230336.17315762
109.34531309067461,68497975.84571895
145.16059102733632,71667207.70364194
158.7202295068844,78317274.09423234
132.28028947720568,64347915.11705789
152.73206258635756,74630475.09349498
136.15577009579528,70476213.81272867
148.62945877961633,68915332.23485151
142.88579511907676,78616373.2061565
104.39407770109547,68182182.78621024
139.49402095205076,73726542.40297142
150.9305075834587,67938137.3538376
134.27261816827124,74553269.64696912
92.40387227898741,79999897.1747808
151.7608220806061,75178914.52572958
140.70812644494063,77830972.98776288
114.2489761524936,71787419.77896503
139.72667723211202,80018532.72956046
166.7438065296711,75371459.47024997
159.60440620636425,80289512.56838271
146.86229701439547,64554792.94914079
172.20339855038011,67437948.79896559
94.02417243920527,71210415.22691633
130.1875321192863,71755856.7767607
179.11253727474818,72371764.59261051
163.20423494505815,79320122.78661105
122.71109094112809,68003554.06951712
169.89908887303113,72616804.18438378
120.17415134866253,67479989.34025969
133.23758807161468,67855660.96559858
124.76400754890025,63871112.13716414
114.19805889442824,69675593.92223752
116.75815882166359,76817176.78755882
125.59649155360951,74096671.51152359
125.44325268131263,73628448.4257484
122.94283957132252,63315485.64303797
119.5983655390848,75275183.14031433
150.4652433988388,78206884.04802456
163.0265780778415,74617006.98828404
154.41465718972637,70382038.72179577
125.7121134065865,69205294.35214147
136.33919543109795,72243639.1619862
101.11661319447798,74288191.8000342
144.62691012443733,75998430.3525797
124.56618910512704,82533070.07434864
127.93169260410268,63348737.58457433
132.61210381806117,66096290.46533997
125.89983941685553,69674551.18688853
143.44005625061305,75434411.59197709
142.3370644501578,71917285.65668197
107.10803930612275,77485940.54216853
154.30493168228523,61024277.483400255
134.62621461583512,77150519.65784581
145.38714783838327,74298177.22883345
138.95618614770902,66853911.32960475
144.919945357183,70876785.97115336
172.1737781428408,76630983.40474749
129.14386537506962,63314085.41416752
112.00812765681256,82359759.72545257
164.3121549469054,67178309.37257694
130.45735623233088,76826920.71504897
136.87286292422917,71717428.49400796
116.1846563723756,69155626.30091436
141.20274900547594,68866986.4863913
146.29563586872797,63661000.59161452
133.01896904262162,75674214.66968045
124.65478037956805,63547292.42209342
108.6433272655979,61416587.75142078
134.965861295882,78043963.39998373
176.04145722306652,83375220.70317338
144.65649527710954,70399306.13405553
116.33784287366966,68240636.33605099
167.50842231425864,64335459.90113919
172.1981796283238,76930607.55092007
